timestamp,well_id,css_cycle_id,position_in,load_kN
2023-09-08,BGW-001,BGW-001-C3,138.84,15.73
2023-09-08,BGW-001,BGW-001-C3,139.6,15.78
2023-09-08,BGW-001,BGW-001-C3,140.36,15.77
2023-09-08,BGW-001,BGW-001-C3,141.12,15.66
2023-09-08,BGW-001,BGW-001-C3,141.87,16.24
2023-09-08,BGW-001,BGW-001-C3,142.63,16.86
2023-09-08,BGW-001,BGW-001-C3,143.39,16.7
2023-09-08,BGW-001,BGW-001-C3,144.15,16.93
2023-09-08,BGW-001,BGW-001-C3,144.91,16.91
2023-09-08,BGW-001,BGW-001-C3,145.67,17.99
2023-09-08,BGW-001,BGW-001-C3,146.43,17.43
2023-09-08,BGW-001,BGW-001-C3,147.19,17.28
2023-09-08,BGW-001,BGW-001-C3,147.94,17.24
2023-09-08,BGW-001,BGW-001-C3,148.7,18.5
2023-09-08,BGW-001,BGW-001-C3,149.46,17.41
2023-09-08,BGW-001,BGW-001-C3,150.22,17.81
2023-09-08,BGW-001,BGW-001-C3,150.98,17.97
2023-09-15,BGW-001,BGW-001-C3,0.0,11.49
2023-09-15,BGW-001,BGW-001-C3,0.8,12.97
2023-09-15,BGW-001,BGW-001-C3,1.6,12.51
2023-09-15,BGW-001,BGW-001-C3,2.4,12.81
2023-09-15,BGW-001,BGW-001-C3,3.2,12.49
2023-09-15,BGW-001,BGW-001-C3,4.0,12.82
2023-09-15,BGW-001,BGW-001-C3,4.8,13.59
2023-09-15,BGW-001,BGW-001-C3,5.6,12.43
2023-09-15,BGW-001,BGW-001-C3,6.4,13.8
2023-09-15,BGW-001,BGW-001-C3,7.2,13.58
2023-09-15,BGW-001,BGW-001-C3,8.0,14.03
2023-09-15,BGW-001,BGW-001-C3,8.8,14.72
2023-09-15,BGW-001,BGW-001-C3,9.6,14.04
2023-09-15,BGW-001,BGW-001-C3,10.4,13.34
2023-09-15,BGW-001,BGW-001-C3,11.2,14.17
2023-09-15,BGW-001,BGW-001-C3,12.0,14.8
2023-09-15,BGW-001,BGW-001-C3,12.8,15.64
2023-09-15,BGW-001,BGW-001-C3,13.6,15.0
2023-09-15,BGW-001,BGW-001-C3,14.4,15.96
2023-09-15,BGW-001,BGW-001-C3,15.2,14.59
2023-09-15,BGW-001,BGW-001-C3,16.0,15.5
2023-09-15,BGW-001,BGW-001-C3,16.8,16.29
2023-09-15,BGW-001,BGW-001-C3,17.6,16.43
2023-09-15,BGW-001,BGW-001-C3,18.41,15.45
2023-09-15,BGW-001,BGW-001-C3,19.21,16.07
2023-09-15,BGW-001,BGW-001-C3,20.01,16.52
2023-09-15,BGW-001,BGW-001-C3,20.81,16.47
2023-09-15,BGW-001,BGW-001-C3,21.61,17.37
2023-09-15,BGW-001,BGW-001-C3,22.41,17.07
2023-09-15,BGW-001,BGW-001-C3,23.21,16.65
2023-09-15,BGW-001,BGW-001-C3,24.01,17.56
2023-09-15,BGW-001,BGW-001-C3,24.81,17.74
2023-09-15,BGW-001,BGW-001-C3,25.61,17.22
2023-09-15,BGW-001,BGW-001-C3,26.41,17.47
2023-09-15,BGW-001,BGW-001-C3,27.21,17.68
2023-09-15,BGW-001,BGW-001-C3,28.01,18.65
2023-09-15,BGW-001,BGW-001-C3,28.81,18.2
2023-09-15,BGW-001,BGW-001-C3,29.61,17.49
2023-09-15,BGW-001,BGW-001-C3,30.41,18.01
2023-09-15,BGW-001,BGW-001-C3,31.21,18.9
2023-09-15,BGW-001,BGW-001-C3,32.01,18.57
2023-09-15,BGW-001,BGW-001-C3,32.81,18.35
2023-09-15,BGW-001,BGW-001-C3,33.61,18.8
2023-09-15,BGW-001,BGW-001-C3,34.41,19.45
2023-09-15,BGW-001,BGW-001-C3,35.21,20.02
2023-09-15,BGW-001,BGW-001-C3,36.01,19.22
2023-09-15,BGW-001,BGW-001-C3,36.81,19.53
2023-09-15,BGW-001,BGW-001-C3,37.61,19.37
2023-09-15,BGW-001,BGW-001-C3,38.41,19.58
2023-09-15,BGW-001,BGW-001-C3,39.21,19.19
2023-09-15,BGW-001,BGW-001-C3,40.01,20.21
2023-09-15,BGW-001,BGW-001-C3,40.81,19.5
2023-09-15,BGW-001,BGW-001-C3,41.61,19.3
2023-09-15,BGW-001,BGW-001-C3,42.41,19.48
2023-09-15,BGW-001,BGW-001-C3,43.21,20.1
2023-09-15,BGW-001,BGW-001-C3,44.01,19.59
2023-09-15,BGW-001,BGW-001-C3,44.81,20.51
2023-09-15,BGW-001,BGW-001-C3,45.61,20.19
2023-09-15,BGW-001,BGW-001-C3,46.41,20.3
2023-09-15,BGW-001,BGW-001-C3,47.21,19.8
2023-09-15,BGW-001,BGW-001-C3,48.01,19.73
2023-09-15,BGW-001,BGW-001-C3,48.81,19.99
2023-09-15,BGW-001,BGW-001-C3,49.61,19.5
2023-09-15,BGW-001,BGW-001-C3,50.41,20.15
2023-09-15,BGW-001,BGW-001-C3,51.21,20.32
2023-09-15,BGW-001,BGW-001-C3,52.01,19.65
2023-09-15,BGW-001,BGW-001-C3,52.81,20.18
2023-09-15,BGW-001,BGW-001-C3,53.61,19.97
2023-09-15,BGW-001,BGW-001-C3,54.42,20.28
2023-09-15,BGW-001,BGW-001-C3,55.22,20.45
2023-09-15,BGW-001,BGW-001-C3,56.02,20.05
2023-09-15,BGW-001,BGW-001-C3,56.82,19.66
2023-09-15,BGW-001,BGW-001-C3,57.62,20.11
2023-09-15,BGW-001,BGW-001-C3,58.42,19.58
2023-09-15,BGW-001,BGW-001-C3,59.22,19.38
2023-09-15,BGW-001,BGW-001-C3,60.02,19.17
2023-09-15,BGW-001,BGW-001-C3,60.82,19.37
2023-09-15,BGW-001,BGW-001-C3,61.62,19.64
2023-09-15,BGW-001,BGW-001-C3,62.42,18.73
2023-09-15,BGW-001,BGW-001-C3,63.22,18.55
2023-09-15,BGW-001,BGW-001-C3,64.02,18.46
2023-09-15,BGW-001,BGW-001-C3,64.82,19.25
2023-09-15,BGW-001,BGW-001-C3,65.62,18.89
2023-09-15,BGW-001,BGW-001-C3,66.42,19.2
2023-09-15,BGW-001,BGW-001-C3,67.22,18.28
2023-09-15,BGW-001,BGW-001-C3,68.02,17.87
2023-09-15,BGW-001,BGW-001-C3,68.82,18.86
2023-09-15,BGW-001,BGW-001-C3,69.62,17.81
2023-09-15,BGW-001,BGW-001-C3,70.42,18.23
2023-09-15,BGW-001,BGW-001-C3,71.22,17.29
2023-09-15,BGW-001,BGW-001-C3,72.02,17.75
2023-09-15,BGW-001,BGW-001-C3,72.82,17.46
2023-09-15,BGW-001,BGW-001-C3,73.62,16.8
2023-09-15,BGW-001,BGW-001-C3,74.42,17.97
2023-09-15,BGW-001,BGW-001-C3,75.22,16.7
2023-09-15,BGW-001,BGW-001-C3,76.02,16.52
2023-09-15,BGW-001,BGW-001-C3,76.82,16.47
2023-09-15,BGW-001,BGW-001-C3,77.62,15.69
2023-09-15,BGW-001,BGW-001-C3,78.42,16.26
2023-09-15,BGW-001,BGW-001-C3,79.22,15.96
2023-09-15,BGW-001,BGW-001-C3,80.02,16.44
2023-09-15,BGW-001,BGW-001-C3,80.82,16.0
2023-09-15,BGW-001,BGW-001-C3,81.62,15.19
2023-09-15,BGW-001,BGW-001-C3,82.42,15.25
2023-09-15,BGW-001,BGW-001-C3,83.22,16.19
2023-09-15,BGW-001,BGW-001-C3,84.02,14.79
2023-09-15,BGW-001,BGW-001-C3,84.82,15.3
2023-09-15,BGW-001,BGW-001-C3,85.62,14.51
2023-09-15,BGW-001,BGW-001-C3,86.42,14.2
2023-09-15,BGW-001,BGW-001-C3,87.22,14.2
2023-09-15,BGW-001,BGW-001-C3,88.02,14.82
2023-09-15,BGW-001,BGW-001-C3,88.82,13.45
2023-09-15,BGW-001,BGW-001-C3,89.62,14.12
2023-09-15,BGW-001,BGW-001-C3,90.42,14.16
2023-09-15,BGW-001,BGW-001-C3,91.23,13.26
2023-09-15,BGW-001,BGW-001-C3,92.03,13.7
2023-09-15,BGW-001,BGW-001-C3,92.83,13.45
2023-09-15,BGW-001,BGW-001-C3,93.63,12.61
2023-09-15,BGW-001,BGW-001-C3,94.43,12.37
2023-09-15,BGW-001,BGW-001-C3,95.23,12.51
2023-09-15,BGW-001,BGW-001-C3,96.03,12.44
2023-09-15,BGW-001,BGW-001-C3,96.83,12.07
2023-09-15,BGW-001,BGW-001-C3,97.63,12.27
2023-09-15,BGW-001,BGW-001-C3,98.43,11.56
2023-09-15,BGW-001,BGW-001-C3,99.23,11.33
2023-09-15,BGW-001,BGW-001-C3,100.03,11.53
2023-09-15,BGW-001,BGW-001-C3,100.83,11.45
2023-09-15,BGW-001,BGW-001-C3,101.63,11.72
2023-09-15,BGW-001,BGW-001-C3,102.43,11.22
2023-09-15,BGW-001,BGW-001-C3,103.23,11.17
2023-09-15,BGW-001,BGW-001-C3,104.03,10.59
2023-09-15,BGW-001,BGW-001-C3,104.83,10.44
2023-09-15,BGW-001,BGW-001-C3,105.63,10.18
2023-09-15,BGW-001,BGW-001-C3,106.43,10.36
2023-09-15,BGW-001,BGW-001-C3,107.23,10.2
2023-09-15,BGW-001,BGW-001-C3,108.03,10.05
2023-09-15,BGW-001,BGW-001-C3,108.83,9.8
2023-09-15,BGW-001,BGW-001-C3,109.63,9.73
2023-09-15,BGW-001,BGW-001-C3,110.43,10.29
2023-09-15,BGW-001,BGW-001-C3,111.23,9.62
2023-09-15,BGW-001,BGW-001-C3,112.03,9.63
2023-09-15,BGW-001,BGW-001-C3,112.83,9.47
2023-09-15,BGW-001,BGW-001-C3,113.63,9.11
2023-09-15,BGW-001,BGW-001-C3,114.43,9.29
2023-09-15,BGW-001,BGW-001-C3,115.23,8.99
2023-09-15,BGW-001,BGW-001-C3,116.03,8.4
2023-09-15,BGW-001,BGW-001-C3,116.83,8.58
2023-09-15,BGW-001,BGW-001-C3,117.63,9.53
2023-09-15,BGW-001,BGW-001-C3,118.43,9.12
2023-09-15,BGW-001,BGW-001-C3,119.23,8.47
2023-09-15,BGW-001,BGW-001-C3,120.03,8.8
2023-09-15,BGW-001,BGW-001-C3,120.83,8.56
2023-09-15,BGW-001,BGW-001-C3,121.63,9.11
2023-09-15,BGW-001,BGW-001-C3,122.43,8.32
2023-09-15,BGW-001,BGW-001-C3,123.23,8.42
2023-09-15,BGW-001,BGW-001-C3,124.03,7.98
2023-09-15,BGW-001,BGW-001-C3,124.83,8.21
2023-09-15,BGW-001,BGW-001-C3,125.63,7.15
2023-09-15,BGW-001,BGW-001-C3,126.43,8.33
2023-09-15,BGW-001,BGW-001-C3,127.24,8.61
2023-09-15,BGW-001,BGW-001-C3,128.04,8.88
2023-09-15,BGW-001,BGW-001-C3,128.84,8.4
2023-09-15,BGW-001,BGW-001-C3,129.64,8.07
2023-09-15,BGW-001,BGW-001-C3,130.44,7.9
2023-09-15,BGW-001,BGW-001-C3,131.24,8.05
2023-09-15,BGW-001,BGW-001-C3,132.04,7.63
2023-09-15,BGW-001,BGW-001-C3,132.84,8.2
2023-09-15,BGW-001,BGW-001-C3,133.64,7.84
2023-09-15,BGW-001,BGW-001-C3,134.44,8.13
2023-09-15,BGW-001,BGW-001-C3,135.24,8.34
2023-09-15,BGW-001,BGW-001-C3,136.04,8.6
2023-09-15,BGW-001,BGW-001-C3,136.84,7.87
2023-09-15,BGW-001,BGW-001-C3,137.64,8.45
2023-09-15,BGW-001,BGW-001-C3,138.44,8.94
2023-09-15,BGW-001,BGW-001-C3,139.24,9.29
2023-09-15,BGW-001,BGW-001-C3,140.04,8.78
2023-09-15,BGW-001,BGW-001-C3,140.84,9.78
2023-09-15,BGW-001,BGW-001-C3,141.64,9.27
2023-09-15,BGW-001,BGW-001-C3,142.44,9.11
2023-09-15,BGW-001,BGW-001-C3,143.24,9.68
2023-09-15,BGW-001,BGW-001-C3,144.04,9.09
2023-09-15,BGW-001,BGW-001-C3,144.84,8.98
2023-09-15,BGW-001,BGW-001-C3,145.64,9.89
2023-09-15,BGW-001,BGW-001-C3,146.44,9.85
2023-09-15,BGW-001,BGW-001-C3,147.24,10.17
2023-09-15,BGW-001,BGW-001-C3,148.04,10.29
2023-09-15,BGW-001,BGW-001-C3,148.84,10.82
2023-09-15,BGW-001,BGW-001-C3,149.64,9.57
2023-09-15,BGW-001,BGW-001-C3,150.44,10.15
2023-09-15,BGW-001,BGW-001-C3,151.24,10.32
2023-09-15,BGW-001,BGW-001-C3,152.04,11.05
2023-09-15,BGW-001,BGW-001-C3,152.84,10.88
2023-09-15,BGW-001,BGW-001-C3,153.64,11.36
2023-09-15,BGW-001,BGW-001-C3,154.44,11.16
2023-09-15,BGW-001,BGW-001-C3,155.24,11.2
2023-09-15,BGW-001,BGW-001-C3,156.04,11.64
2023-09-15,BGW-001,BGW-001-C3,156.84,11.64
2023-09-15,BGW-001,BGW-001-C3,157.64,11.86
2023-09-15,BGW-001,BGW-001-C3,158.44,12.14
2023-09-15,BGW-001,BGW-001-C3,159.24,12.22
2023-09-22,BGW-001,BGW-001-C3,0.0,14.38
2023-09-22,BGW-001,BGW-001-C3,0.65,14.81
2023-09-22,BGW-001,BGW-001-C3,1.3,13.54
2023-09-22,BGW-001,BGW-001-C3,1.94,14.66
2023-09-22,BGW-001,BGW-001-C3,2.59,14.49
2023-09-22,BGW-001,BGW-001-C3,3.24,14.62
2023-09-22,BGW-001,BGW-001-C3,3.89,15.1
2023-09-22,BGW-001,BGW-001-C3,4.53,14.99
2023-09-22,BGW-001,BGW-001-C3,5.18,15.32
2023-09-22,BGW-001,BGW-001-C3,5.83,15.17
2023-09-22,BGW-001,BGW-001-C3,6.48,16.08
2023-09-22,BGW-001,BGW-001-C3,7.12,15.55
2023-09-22,BGW-001,BGW-001-C3,7.77,15.5
2023-09-22,BGW-001,BGW-001-C3,8.42,16.11
2023-09-22,BGW-001,BGW-001-C3,9.07,15.81
2023-09-22,BGW-001,BGW-001-C3,9.72,16.41
2023-09-22,BGW-001,BGW-001-C3,10.36,17.14
2023-09-22,BGW-001,BGW-001-C3,11.01,16.64
2023-09-22,BGW-001,BGW-001-C3,11.66,16.29
2023-09-22,BGW-001,BGW-001-C3,12.31,16.84
2023-09-22,BGW-001,BGW-001-C3,12.95,17.5
2023-09-22,BGW-001,BGW-001-C3,13.6,17.39
2023-09-22,BGW-001,BGW-001-C3,14.25,17.81
2023-09-22,BGW-001,BGW-001-C3,14.9,17.45
2023-09-22,BGW-001,BGW-001-C3,15.54,17.71
2023-09-22,BGW-001,BGW-001-C3,16.19,18.31
2023-09-22,BGW-001,BGW-001-C3,16.84,18.87
2023-09-22,BGW-001,BGW-001-C3,17.49,18.25
2023-09-22,BGW-001,BGW-001-C3,18.14,18.59
2023-09-22,BGW-001,BGW-001-C3,18.78,19.18
2023-09-22,BGW-001,BGW-001-C3,19.43,18.97
2023-09-22,BGW-001,BGW-001-C3,20.08,19.34
2023-09-22,BGW-001,BGW-001-C3,20.73,18.96
2023-09-22,BGW-001,BGW-001-C3,21.37,19.42
2023-09-22,BGW-001,BGW-001-C3,22.02,19.33
2023-09-22,BGW-001,BGW-001-C3,22.67,19.07
2023-09-22,BGW-001,BGW-001-C3,23.32,19.55
2023-09-22,BGW-001,BGW-001-C3,23.96,20.24
2023-09-22,BGW-001,BGW-001-C3,24.61,20.44
2023-09-22,BGW-001,BGW-001-C3,25.26,20.68
2023-09-22,BGW-001,BGW-001-C3,25.91,20.72
2023-09-22,BGW-001,BGW-001-C3,26.56,20.58
2023-09-22,BGW-001,BGW-001-C3,27.2,20.08
2023-09-22,BGW-001,BGW-001-C3,27.85,20.49
2023-09-22,BGW-001,BGW-001-C3,28.5,21.53
2023-09-22,BGW-001,BGW-001-C3,29.15,20.89
2023-09-22,BGW-001,BGW-001-C3,29.79,21.32
2023-09-22,BGW-001,BGW-001-C3,30.44,21.51
2023-09-22,BGW-001,BGW-001-C3,31.09,21.05
2023-09-22,BGW-001,BGW-001-C3,31.74,21.85
2023-09-22,BGW-001,BGW-001-C3,32.38,22.45
2023-09-22,BGW-001,BGW-001-C3,33.03,21.94
2023-09-22,BGW-001,BGW-001-C3,33.68,21.94
2023-09-22,BGW-001,BGW-001-C3,34.33,21.69
2023-09-22,BGW-001,BGW-001-C3,34.98,22.14
2023-09-22,BGW-001,BGW-001-C3,35.62,22.56
2023-09-22,BGW-001,BGW-001-C3,36.27,22.43
2023-09-22,BGW-001,BGW-001-C3,36.92,22.34
2023-09-22,BGW-001,BGW-001-C3,37.57,22.99
2023-09-22,BGW-001,BGW-001-C3,38.21,22.56
2023-09-22,BGW-001,BGW-001-C3,38.86,22.56
2023-09-22,BGW-001,BGW-001-C3,39.51,22.85
2023-09-22,BGW-001,BGW-001-C3,40.16,23.37
2023-09-22,BGW-001,BGW-001-C3,40.8,22.84
2023-09-22,BGW-001,BGW-001-C3,41.45,22.59
2023-09-22,BGW-001,BGW-001-C3,42.1,23.21
2023-09-22,BGW-001,BGW-001-C3,42.75,22.89
2023-09-22,BGW-001,BGW-001-C3,43.4,23.28
2023-09-22,BGW-001,BGW-001-C3,44.04,22.26
2023-09-22,BGW-001,BGW-001-C3,44.69,23.11
2023-09-22,BGW-001,BGW-001-C3,45.34,23.01
2023-09-22,BGW-001,BGW-001-C3,45.99,22.74
2023-09-22,BGW-001,BGW-001-C3,46.63,22.64
2023-09-22,BGW-001,BGW-001-C3,47.28,23.01
2023-09-22,BGW-001,BGW-001-C3,47.93,22.69
2023-09-22,BGW-001,BGW-001-C3,48.58,21.91
2023-09-22,BGW-001,BGW-001-C3,49.22,22.61
2023-09-22,BGW-001,BGW-001-C3,49.87,22.57
2023-09-22,BGW-001,BGW-001-C3,50.52,23.04
2023-09-22,BGW-001,BGW-001-C3,51.17,22.51
2023-09-22,BGW-001,BGW-001-C3,51.82,22.95
2023-09-22,BGW-001,BGW-001-C3,52.46,22.52
2023-09-22,BGW-001,BGW-001-C3,53.11,23.16
2023-09-22,BGW-001,BGW-001-C3,53.76,22.94
2023-09-22,BGW-001,BGW-001-C3,54.41,22.61
2023-09-22,BGW-001,BGW-001-C3,55.05,22.72
2023-09-22,BGW-001,BGW-001-C3,55.7,22.82
2023-09-22,BGW-001,BGW-001-C3,56.35,22.54
2023-09-22,BGW-001,BGW-001-C3,57.0,22.49
2023-09-22,BGW-001,BGW-001-C3,57.64,21.5
2023-09-22,BGW-001,BGW-001-C3,58.29,22.05
2023-09-22,BGW-001,BGW-001-C3,58.94,21.85
2023-09-22,BGW-001,BGW-001-C3,59.59,22.48
2023-09-22,BGW-001,BGW-001-C3,60.24,21.79
2023-09-22,BGW-001,BGW-001-C3,60.88,21.57
2023-09-22,BGW-001,BGW-001-C3,61.53,21.96
2023-09-22,BGW-001,BGW-001-C3,62.18,21.0
2023-09-22,BGW-001,BGW-001-C3,62.83,21.45
2023-09-22,BGW-001,BGW-001-C3,63.47,20.57
2023-09-22,BGW-001,BGW-001-C3,64.12,20.94
2023-09-22,BGW-001,BGW-001-C3,64.77,20.91
2023-09-22,BGW-001,BGW-001-C3,65.42,21.54
2023-09-22,BGW-001,BGW-001-C3,66.06,20.76
2023-09-22,BGW-001,BGW-001-C3,66.71,20.32
2023-09-22,BGW-001,BGW-001-C3,67.36,20.47
2023-09-22,BGW-001,BGW-001-C3,68.01,20.95
2023-09-22,BGW-001,BGW-001-C3,68.66,19.4
2023-09-22,BGW-001,BGW-001-C3,69.3,20.38
2023-09-22,BGW-001,BGW-001-C3,69.95,20.06
2023-09-22,BGW-001,BGW-001-C3,70.6,19.71
2023-09-22,BGW-001,BGW-001-C3,71.25,19.47
2023-09-22,BGW-001,BGW-001-C3,71.89,20.0
2023-09-22,BGW-001,BGW-001-C3,72.54,19.55
2023-09-22,BGW-001,BGW-001-C3,73.19,18.68
2023-09-22,BGW-001,BGW-001-C3,73.84,18.93
2023-09-22,BGW-001,BGW-001-C3,74.48,19.25
2023-09-22,BGW-001,BGW-001-C3,75.13,18.8
2023-09-22,BGW-001,BGW-001-C3,75.78,18.51
2023-09-22,BGW-001,BGW-001-C3,76.43,17.71
2023-09-22,BGW-001,BGW-001-C3,77.08,18.99
2023-09-22,BGW-001,BGW-001-C3,77.72,18.17
2023-09-22,BGW-001,BGW-001-C3,78.37,18.42
2023-09-22,BGW-001,BGW-001-C3,79.02,17.66
2023-09-22,BGW-001,BGW-001-C3,79.67,17.35
2023-09-22,BGW-001,BGW-001-C3,80.31,16.93
2023-09-22,BGW-001,BGW-001-C3,80.96,17.4
2023-09-22,BGW-001,BGW-001-C3,81.61,17.44
2023-09-22,BGW-001,BGW-001-C3,82.26,17.08
2023-09-22,BGW-001,BGW-001-C3,82.9,17.39
2023-09-22,BGW-001,BGW-001-C3,83.55,16.37
2023-09-22,BGW-001,BGW-001-C3,84.2,15.9
2023-09-22,BGW-001,BGW-001-C3,84.85,16.08
2023-09-22,BGW-001,BGW-001-C3,85.5,16.14
2023-09-22,BGW-001,BGW-001-C3,86.14,15.54
2023-09-22,BGW-001,BGW-001-C3,86.79,15.47
2023-09-22,BGW-001,BGW-001-C3,87.44,15.41
2023-09-22,BGW-001,BGW-001-C3,88.09,15.36
2023-09-22,BGW-001,BGW-001-C3,88.73,15.06
2023-09-22,BGW-001,BGW-001-C3,89.38,14.94
2023-09-22,BGW-001,BGW-001-C3,90.03,14.96
2023-09-22,BGW-001,BGW-001-C3,90.68,14.86
2023-09-22,BGW-001,BGW-001-C3,91.32,14.21
2023-09-22,BGW-001,BGW-001-C3,91.97,13.53
2023-09-22,BGW-001,BGW-001-C3,92.62,13.71
2023-09-22,BGW-001,BGW-001-C3,93.27,14.18
2023-09-22,BGW-001,BGW-001-C3,93.92,13.57
2023-09-22,BGW-001,BGW-001-C3,94.56,13.84
2023-09-22,BGW-001,BGW-001-C3,95.21,13.59
2023-09-22,BGW-001,BGW-001-C3,95.86,13.51
2023-09-22,BGW-001,BGW-001-C3,96.51,13.57
2023-09-22,BGW-001,BGW-001-C3,97.15,13.74
2023-09-22,BGW-001,BGW-001-C3,97.8,13.14
2023-09-22,BGW-001,BGW-001-C3,98.45,12.63
2023-09-22,BGW-001,BGW-001-C3,99.1,13.07
2023-09-22,BGW-001,BGW-001-C3,99.74,13.14
2023-09-22,BGW-001,BGW-001-C3,100.39,11.86
2023-09-22,BGW-001,BGW-001-C3,101.04,12.39
2023-09-22,BGW-001,BGW-001-C3,101.69,12.61
2023-09-22,BGW-001,BGW-001-C3,102.34,12.33
2023-09-22,BGW-001,BGW-001-C3,102.98,12.51
2023-09-22,BGW-001,BGW-001-C3,103.63,12.14
2023-09-22,BGW-001,BGW-001-C3,104.28,12.7
2023-09-22,BGW-001,BGW-001-C3,104.93,12.3
2023-09-22,BGW-001,BGW-001-C3,105.57,11.51
2023-09-22,BGW-001,BGW-001-C3,106.22,12.48
2023-09-22,BGW-001,BGW-001-C3,106.87,12.46
2023-09-22,BGW-001,BGW-001-C3,107.52,12.1
2023-09-22,BGW-001,BGW-001-C3,108.16,11.35
2023-09-22,BGW-001,BGW-001-C3,108.81,12.42
2023-09-22,BGW-001,BGW-001-C3,109.46,11.64
2023-09-22,BGW-001,BGW-001-C3,110.11,11.89
2023-09-22,BGW-001,BGW-001-C3,110.75,11.8
2023-09-22,BGW-001,BGW-001-C3,111.4,11.45
2023-09-22,BGW-001,BGW-001-C3,112.05,12.04
2023-09-22,BGW-001,BGW-001-C3,112.7,12.12
2023-09-22,BGW-001,BGW-001-C3,113.35,12.11
2023-09-22,BGW-001,BGW-001-C3,113.99,12.0
2023-09-22,BGW-001,BGW-001-C3,114.64,11.81
2023-09-22,BGW-001,BGW-001-C3,115.29,12.73
2023-09-22,BGW-001,BGW-001-C3,115.94,12.25
2023-09-22,BGW-001,BGW-001-C3,116.58,11.85
2023-09-22,BGW-001,BGW-001-C3,117.23,12.45
2023-09-22,BGW-001,BGW-001-C3,117.88,12.47
2023-09-22,BGW-001,BGW-001-C3,118.53,12.63
2023-09-22,BGW-001,BGW-001-C3,119.17,12.44
2023-09-22,BGW-001,BGW-001-C3,119.82,12.27
2023-09-22,BGW-001,BGW-001-C3,120.47,12.05
2023-09-22,BGW-001,BGW-001-C3,121.12,12.46
2023-09-22,BGW-001,BGW-001-C3,121.77,12.1
2023-09-22,BGW-001,BGW-001-C3,122.41,12.97
2023-09-22,BGW-001,BGW-001-C3,123.06,12.3
2023-09-22,BGW-001,BGW-001-C3,123.71,12.9
2023-09-22,BGW-001,BGW-001-C3,124.36,13.44
2023-09-22,BGW-001,BGW-001-C3,125.0,13.16
2023-09-22,BGW-001,BGW-001-C3,125.65,13.34
2023-09-22,BGW-001,BGW-001-C3,126.3,13.66
2023-09-22,BGW-001,BGW-001-C3,126.95,13.81
2023-09-22,BGW-001,BGW-001-C3,127.59,14.14
2023-09-22,BGW-001,BGW-001-C3,128.24,14.08
2023-09-22,BGW-001,BGW-001-C3,128.89,14.13
2023-09-29,BGW-001,BGW-001-C3,0.0,17.22
2023-09-29,BGW-001,BGW-001-C3,0.7,16.62
2023-09-29,BGW-001,BGW-001-C3,1.4,16.92
2023-09-29,BGW-001,BGW-001-C3,2.09,17.24
2023-09-29,BGW-001,BGW-001-C3,2.79,17.26
2023-09-29,BGW-001,BGW-001-C3,3.49,17.48
2023-09-29,BGW-001,BGW-001-C3,4.19,16.79
2023-09-29,BGW-001,BGW-001-C3,4.89,17.01
2023-09-29,BGW-001,BGW-001-C3,5.58,16.89
2023-09-29,BGW-001,BGW-001-C3,6.28,17.61
2023-09-29,BGW-001,BGW-001-C3,6.98,17.52
2023-09-29,BGW-001,BGW-001-C3,7.68,17.62
2023-09-29,BGW-001,BGW-001-C3,8.38,17.53
2023-09-29,BGW-001,BGW-001-C3,9.08,17.57
2023-09-29,BGW-001,BGW-001-C3,9.77,18.02
2023-09-29,BGW-001,BGW-001-C3,10.47,18.58
2023-09-29,BGW-001,BGW-001-C3,11.17,18.88
2023-09-29,BGW-001,BGW-001-C3,11.87,19.0
2023-09-29,BGW-001,BGW-001-C3,12.57,18.31
2023-09-29,BGW-001,BGW-001-C3,13.26,18.15
2023-09-29,BGW-001,BGW-001-C3,13.96,19.1
2023-09-29,BGW-001,BGW-001-C3,14.66,19.39
2023-09-29,BGW-001,BGW-001-C3,15.36,19.19
2023-09-29,BGW-001,BGW-001-C3,16.06,19.15
2023-09-29,BGW-001,BGW-001-C3,16.75,19.05
2023-09-29,BGW-001,BGW-001-C3,17.45,19.68
2023-09-29,BGW-001,BGW-001-C3,18.15,19.81
2023-09-29,BGW-001,BGW-001-C3,18.85,19.84
2023-09-29,BGW-001,BGW-001-C3,19.55,19.43
2023-09-29,BGW-001,BGW-001-C3,20.25,19.63
2023-09-29,BGW-001,BGW-001-C3,20.94,20.14
2023-09-29,BGW-001,BGW-001-C3,21.64,20.75
2023-09-29,BGW-001,BGW-001-C3,22.34,20.85
2023-09-29,BGW-001,BGW-001-C3,23.04,20.48
2023-09-29,BGW-001,BGW-001-C3,23.74,20.06
2023-09-29,BGW-001,BGW-001-C3,24.43,21.48
2023-09-29,BGW-001,BGW-001-C3,25.13,21.6
2023-09-29,BGW-001,BGW-001-C3,25.83,21.31
2023-09-29,BGW-001,BGW-001-C3,26.53,21.25
2023-09-29,BGW-001,BGW-001-C3,27.23,21.46
2023-09-29,BGW-001,BGW-001-C3,27.92,22.11
2023-09-29,BGW-001,BGW-001-C3,28.62,22.11
2023-09-29,BGW-001,BGW-001-C3,29.32,21.88
2023-09-29,BGW-001,BGW-001-C3,30.02,23.09
2023-09-29,BGW-001,BGW-001-C3,30.72,21.75
2023-09-29,BGW-001,BGW-001-C3,31.42,22.28
2023-09-29,BGW-001,BGW-001-C3,32.11,22.44
2023-09-29,BGW-001,BGW-001-C3,32.81,22.86
